LocalTime,Power(MW)
01/07/26 01:55,0.0
01/07/26 02:00,0.0
01/07/26 02:05,0.0
01/07/26 02:10,0.0
01/07/26 02:15,0.0
01/07/26 02:20,0.0
01/07/26 02:25,0.0
01/07/26 02:30,0.0
01/07/26 02:35,0.0
01/07/26 02:40,0.0
01/07/26 02:45,0.0
01/07/26 02:50,0.0
01/07/26 02:55,0.0
01/07/26 03:00,0.0
01/07/26 03:05,0.0
01/07/26 03:10,0.0
01/07/26 03:15,0.0
01/07/26 03:20,0.0
01/07/26 03:25,0.0
01/07/26 03:30,0.0
01/07/26 03:35,0.0
01/07/26 03:40,0.0
01/07/26 03:45,0.0
01/07/26 03:50,0.0
01/07/26 03:55,0.0
01/07/26 04:00,0.0
01/07/26 04:05,0.0
01/07/26 04:10,0.0
01/07/26 04:15,0.0
01/07/26 04:20,0.0
01/07/26 04:25,0.0
01/07/26 04:30,0.0
01/07/26 04:35,0.0
01/07/26 04:40,0.0
01/07/26 04:45,0.0
01/07/26 04:50,0.0
01/07/26 04:55,0.0
01/07/26 05:00,0.0
01/07/26 05:05,0.0
01/07/26 05:10,0.0
01/07/26 05:15,0.0
01/07/26 05:20,0.0
01/07/26 05:25,0.0
01/07/26 05:30,0.0
01/07/26 05:35,0.0
01/07/26 05:40,0.0
01/07/26 05:45,0.0
01/07/26 05:50,0.0
01/07/26 05:55,0.0
01/07/26 06:00,0.0
01/07/26 06:05,0.8217267471285111
01/07/26 06:10,1.4672975525235563
01/07/26 06:15,2.156072078712228
01/07/26 06:20,2.7239103591116347
01/07/26 06:25,3.5889998144087074
01/07/26 06:30,4.396044127407542
01/07/26 06:35,5.045715642802997
01/07/26 06:40,5.400527705355295
01/07/26 06:45,6.187154418830147
01/07/26 06:50,7.491421081814754
01/07/26 06:55,8.705336440934508
01/07/26 07:00,9.240315379356138
01/07/26 07:05,9.51003613828554
01/07/26 07:10,10.132907635499178
01/07/26 07:15,11.100018742694918
01/07/26 07:20,12.323304420679117
01/07/26 07:25,12.542242672372652
01/07/26 07:30,13.163772884288313
01/07/26 07:35,13.190178123122648
01/07/26 07:40,14.97239060278083
01/07/26 07:45,15.824834879749407
01/07/26 07:50,16.998191652481527
01/07/26 07:55,17.66390840515092
01/07/26 08:00,16.99569498264377
01/07/26 08:05,17.178609652464317
01/07/26 08:10,17.860074874658228
01/07/26 08:15,19.935263630848468
01/07/26 08:20,16.910145033543532
01/07/26 08:25,22.073655138797253
01/07/26 08:30,20.676887346985517
01/07/26 08:35,22.793498021603966
01/07/26 08:40,20.51630096980272
01/07/26 08:45,23.219944897163558
01/07/26 08:50,23.711327104986648
01/07/26 08:55,25.255429675248955
01/07/26 09:00,27.121715449081265
01/07/26 09:05,25.3946401864338
01/07/26 09:10,26.4236938466436
01/07/26 09:15,25.446816670579643
01/07/26 09:20,26.104139364709628
01/07/26 09:25,26.156763118385093
01/07/26 09:30,29.025583760706052
01/07/26 09:35,30.698894845806773
01/07/26 09:40,29.304631503734186
01/07/26 09:45,27.174221820172225
01/07/26 09:50,29.164375045305682
01/07/26 09:55,27.233355331079117
01/07/26 10:00,34.2828262757097
01/07/26 10:05,30.01013003446276
01/07/26 10:10,28.969896816438823
01/07/26 10:15,31.669858087874168
01/07/26 10:20,34.33293440641125
01/07/26 10:25,31.90733340942066
01/07/26 10:30,29.806225704054356
01/07/26 10:35,32.33294017418603
01/07/26 10:40,32.45395959484743
01/07/26 10:45,31.433701349129514
01/07/26 10:50,33.448764335254864
01/07/26 10:55,37.73124360279362
01/07/26 11:00,32.96648356748963
01/07/26 11:05,34.96273003523287
01/07/26 11:10,34.42012674863998
01/07/26 11:15,36.252610441579954
01/07/26 11:20,36.551207453713445
01/07/26 11:25,34.83002442839148
01/07/26 11:30,33.602652653633825
01/07/26 11:35,35.51052813995146
01/07/26 11:40,37.58254054772025
01/07/26 11:45,35.07353126630416
01/07/26 11:50,34.31138103902213
01/07/26 11:55,37.54292823034567
01/07/26 12:00,36.86808266757766
01/07/26 12:05,34.72866635573615
01/07/26 12:10,34.623283005219
01/07/26 12:15,31.41878425947415
01/07/26 12:20,36.373823413149616
01/07/26 12:25,34.04454587885005
01/07/26 12:30,39.81393275535034
01/07/26 12:35,35.23219349211036
01/07/26 12:40,33.26638787901336
01/07/26 12:45,31.504344442986365
01/07/26 12:50,33.48041845705052
01/07/26 12:55,31.467059015131316
01/07/26 13:00,34.29429461713796
01/07/26 13:05,33.52537501295392
01/07/26 13:10,32.49503521835152
01/07/26 13:15,33.52898649088192
01/07/26 13:20,32.29161865376482
01/07/26 13:25,32.63970199842659
01/07/26 13:30,33.70383554770015
01/07/26 13:35,31.333641704017907
01/07/26 13:40,33.70001739674236
01/07/26 13:45,31.76257865225475
01/07/26 13:50,28.970499987515364
01/07/26 13:55,29.850321656109298
01/07/26 14:00,29.13594590637522
01/07/26 14:05,30.799566981723494
01/07/26 14:10,28.777048949727725
01/07/26 14:15,28.621448811047234
01/07/26 14:20,28.7675779718075
01/07/26 14:25,27.531673090155344
01/07/26 14:30,26.880536657576204
01/07/26 14:35,27.407287572014667
01/07/26 14:40,24.49286466009104
01/07/26 14:45,24.563079314507963
01/07/26 14:50,25.25231750696671
01/07/26 14:55,23.177332229306522
01/07/26 15:00,21.49404781290679
01/07/26 15:05,25.060489421695657
01/07/26 15:10,22.09160514437092
01/07/26 15:15,22.92345889704451
01/07/26 15:20,21.486362595550986
01/07/26 15:25,23.533952982326085
01/07/26 15:30,22.668293060931603
01/07/26 15:35,18.91644616004764
01/07/26 15:40,20.719078305913477
01/07/26 15:45,18.80598148820173
01/07/26 15:50,19.063917326020096
01/07/26 15:55,17.661708334828976
01/07/26 16:00,19.02040072844643
01/07/26 16:05,17.704417363908526
01/07/26 16:10,14.426456077208481
01/07/26 16:15,16.430091132316747
01/07/26 16:20,16.547595554641862
01/07/26 16:25,13.456149890571938
01/07/26 16:30,14.594259962255666
01/07/26 16:35,12.676642004899524
01/07/26 16:40,12.519152624509799
01/07/26 16:45,10.366819267711481
01/07/26 16:50,9.87224005234641
01/07/26 16:55,10.67716121564471
01/07/26 17:00,8.900948631662688
01/07/26 17:05,8.042200222524704
01/07/26 17:10,7.951976827351935
01/07/26 17:15,7.0284077437354435
01/07/26 17:20,6.418662341332626
01/07/26 17:25,5.145787401866263
01/07/26 17:30,4.398748382962144
01/07/26 17:35,3.9314777032104984
01/07/26 17:40,2.949309414592246
01/07/26 17:45,2.0648401088344968
01/07/26 17:50,1.4249688748236038
01/07/26 17:55,0.8105471834557718
01/07/26 18:00,4.2241122532039e-15
01/07/26 18:05,0.0
01/07/26 18:10,0.0
01/07/26 18:15,0.0
01/07/26 18:20,0.0
01/07/26 18:25,0.0
01/07/26 18:30,0.0
01/07/26 18:35,0.0
01/07/26 18:40,0.0
01/07/26 18:45,0.0
01/07/26 18:50,0.0
01/07/26 18:55,0.0
01/07/26 19:00,0.0
01/07/26 19:05,0.0
01/07/26 19:10,0.0
01/07/26 19:15,0.0
01/07/26 19:20,0.0
01/07/26 19:25,0.0
01/07/26 19:30,0.0
01/07/26 19:35,0.0
01/07/26 19:40,0.0
01/07/26 19:45,0.0
01/07/26 19:50,0.0
01/07/26 19:55,0.0
01/07/26 20:00,0.0
01/07/26 20:05,0.0
01/07/26 20:10,0.0
01/07/26 20:15,0.0
01/07/26 20:20,0.0
01/07/26 20:25,0.0
01/07/26 20:30,0.0
01/07/26 20:35,0.0
01/07/26 20:40,0.0
01/07/26 20:45,0.0
01/07/26 20:50,0.0
01/07/26 20:55,0.0
01/07/26 21:00,0.0
01/07/26 21:05,0.0
01/07/26 21:10,0.0
01/07/26 21:15,0.0
01/07/26 21:20,0.0
01/07/26 21:25,0.0
01/07/26 21:30,0.0
01/07/26 21:35,0.0
01/07/26 21:40,0.0
01/07/26 21:45,0.0
01/07/26 21:50,0.0
01/07/26 21:55,0.0
01/07/26 22:00,0.0
01/07/26 22:05,0.0
01/07/26 22:10,0.0
01/07/26 22:15,0.0
01/07/26 22:20,0.0
01/07/26 22:25,0.0
01/07/26 22:30,0.0
01/07/26 22:35,0.0
01/07/26 22:40,0.0
01/07/26 22:45,0.0
01/07/26 22:50,0.0
01/07/26 22:55,0.0
01/07/26 23:00,0.0
01/07/26 23:05,0.0
01/07/26 23:10,0.0
01/07/26 23:15,0.0
01/07/26 23:20,0.0
01/07/26 23:25,0.0
01/07/26 23:30,0.0
01/07/26 23:35,0.0
01/07/26 23:40,0.0
01/07/26 23:45,0.0
01/07/26 23:50,0.0
01/07/26 23:55,0.0
